|company_name|startup_goa_link|gmap|lat|lng|place_id|formatted_address
199|Simplerr|http://startupgoa.org/company/Simplerr/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.2871531, 'lng': 73.96129499999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2858041197085, 'lng': 73.9599460197085}, 'northeast': {'lat': 15.2885020802915, 'lng': 73.9626439802915}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Fatorda', 'short_name': 'Fatorda'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403602', 'short_name': '403602'}], 'place_id': 'ChIJsZ75i9-zvzsRCxAwLwOWMFs', 'formatted_address': 'Fatorda, Goa 403602, India'}]|15.2871531|73.96129499999999|ChIJsZ75i9-zvzsRCxAwLwOWMFs|Fatorda, Goa 403602, India
200|SINGULERP|http://startupgoa.org/company/SINGULERP/|||||
201|Skarma|http://startupgoa.org/company/Skarma/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5358007, 'lng': 73.8235926}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5344517197085, 'lng': 73.82224361970849}, 'northeast': {'lat': 15.5371496802915, 'lng': 73.8249415802915}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_3'], 'long_name': 'Defence Colony', 'short_name': 'Defence Colony'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403501', 'short_name': '403501'}], 'place_id': 'ChIJn5dsKBfAvzsRTMqDC81kpNA', 'formatted_address': 'Defence Colony, Porvorim, Penha de França, Goa 403501, India'}, {'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 18.9752677, 'lng': 72.8132116}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 18.9739187197085, 'lng': 72.81186261970849}, 'northeast': {'lat': 18.9766166802915, 'lng': 72.8145605802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Mumbai', 'short_name': 'Mumbai'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Maharashtra', 'short_name': 'MH'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '400034', 'short_name': '400034'}], 'place_id': 'ChIJKz1Eh4rO5zsRSrSSV8i50VA', 'formatted_address': '1st Floor, Bayside Mall, Opp. Sobo Central Mall, Tardeo Road, Haji Ali, Mumbai, Maharashtra 400034, India'}]|15.5358007|73.8235926|ChIJn5dsKBfAvzsRTMqDC81kpNA|Defence Colony, Porvorim, Penha de França, Goa 403501, India
202|SKT Themes|http://startupgoa.org/company/SKT%20Themes/|||||
203|Speedon Technologies Pvt. Ltd.|http://startupgoa.org/company/Speedon%20Technologies%20Pvt.%20Ltd./|||||
204|Splash And Blend|http://startupgoa.org/company/Splash%20And%20Blend/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.500329, 'lng': 73.828231}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4989800197085, 'lng': 73.82688201970849}, 'northeast': {'lat': 15.5016779802915, 'lng': 73.82957998029151}}}, 'address_components': [{'types': ['subpremise'], 'long_name': 'Mezzanine Floor', 'short_name': 'Mezzanine Floor'}, {'types': ['premise'], 'long_name': 'Hotel Garden View', 'short_name': 'Hotel Garden View'}, {'types': ['neighborhood', 'political'], 'long_name': 'Opp. Municipal Garden', 'short_name': 'Opp. Municipal Garden'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Altinho', 'short_name': 'Altinho'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJg7stwYjAvzsRhAFwWG1bwGA', 'formatted_address': 'Mezzanine Floor, Hotel Garden View, Opp. Municipal Garden, Altinho, Panaji, Goa 403001, India'}]|15.500329|73.828231|ChIJg7stwYjAvzsRhAFwWG1bwGA|Mezzanine Floor, Hotel Garden View, Opp. Municipal Garden, Altinho, Panaji, Goa 403001, India
205|Srijan Technologies|http://startupgoa.org/company/Srijan%20Technologies/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5459187, 'lng': 73.8169923}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5445697197085, 'lng': 73.81564331970849}, 'northeast': {'lat': 15.5472676802915, 'lng': 73.8183412802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Aradi Socorro', 'short_name': 'Aradi Socorro'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403501', 'short_name': '403501'}], 'place_id': 'ChIJHwAAAHS0vzsRW1530w-ZEaA', 'formatted_address': 'House No. 759/38 Near Devashri Garden, Shanti Nagar, Alto Porvorim, Aradi Socorro, Goa 403501, India'}, {'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 28.6268965, 'lng': 77.2214494}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 28.62554751970849, 'lng': 77.2201004197085}, 'northeast': {'lat': 28.6282454802915, 'lng': 77.22279838029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'New Delhi', 'short_name': 'New Delhi'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Delhi', 'short_name': 'DL'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '110001', 'short_name': '110001'}], 'place_id': 'ChIJH84MdjP9DDkRhcIjiSkbPQ0', 'formatted_address': '8A Vandana Building, 11-Tolstoy Marg, Connaught Place, New Delhi, Delhi 110001, India'}]|15.5459187|73.8169923|ChIJHwAAAHS0vzsRW1530w-ZEaA|House No. 759/38 Near Devashri Garden, Shanti Nagar, Alto Porvorim, Aradi Socorro, Goa 403501, India
206|Srijan Technologies Pvt Ltd|http://startupgoa.org/company/Srijan%20Technologies%20Pvt%20Ltd/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5459187, 'lng': 73.8169923}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5445697197085, 'lng': 73.81564331970849}, 'northeast': {'lat': 15.5472676802915, 'lng': 73.8183412802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Aradi Socorro', 'short_name': 'Aradi Socorro'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403501', 'short_name': '403501'}], 'place_id': 'ChIJHwAAAHS0vzsRW1530w-ZEaA', 'formatted_address': 'House No. 759/38 Near Devashri Garden, Shanti Nagar, Alto Porvorim, Aradi Socorro, Goa 403501, India'}, {'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 28.6268965, 'lng': 77.2214494}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 28.62554751970849, 'lng': 77.2201004197085}, 'northeast': {'lat': 28.6282454802915, 'lng': 77.22279838029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'New Delhi', 'short_name': 'New Delhi'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Delhi', 'short_name': 'DL'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '110001', 'short_name': '110001'}], 'place_id': 'ChIJH84MdjP9DDkRhcIjiSkbPQ0', 'formatted_address': '8A Vandana Building, 11-Tolstoy Marg, Connaught Place, New Delhi, Delhi 110001, India'}]|15.5459187|73.8169923|ChIJHwAAAHS0vzsRW1530w-ZEaA|House No. 759/38 Near Devashri Garden, Shanti Nagar, Alto Porvorim, Aradi Socorro, Goa 403501, India
207|Srijan Technologies Pvt. Ltd.|http://startupgoa.org/company/Srijan%20Technologies%20Pvt.%20Ltd./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5459187, 'lng': 73.8169923}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5445697197085, 'lng': 73.81564331970849}, 'northeast': {'lat': 15.5472676802915, 'lng': 73.8183412802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Aradi Socorro', 'short_name': 'Aradi Socorro'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403501', 'short_name': '403501'}], 'place_id': 'ChIJHwAAAHS0vzsRW1530w-ZEaA', 'formatted_address': 'House No. 759/38 Near Devashri Garden, Shanti Nagar, Alto Porvorim, Aradi Socorro, Goa 403501, India'}, {'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 28.6268965, 'lng': 77.2214494}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 28.62554751970849, 'lng': 77.2201004197085}, 'northeast': {'lat': 28.6282454802915, 'lng': 77.22279838029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'New Delhi', 'short_name': 'New Delhi'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Delhi', 'short_name': 'DL'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '110001', 'short_name': '110001'}], 'place_id': 'ChIJH84MdjP9DDkRhcIjiSkbPQ0', 'formatted_address': '8A Vandana Building, 11-Tolstoy Marg, Connaught Place, New Delhi, Delhi 110001, India'}]|15.5459187|73.8169923|ChIJHwAAAHS0vzsRW1530w-ZEaA|House No. 759/38 Near Devashri Garden, Shanti Nagar, Alto Porvorim, Aradi Socorro, Goa 403501, India
208|Stallion IT|http://startupgoa.org/company/Stallion%20IT/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5266115, 'lng': 73.8266807}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5252625197085, 'lng': 73.8253317197085}, 'northeast': {'lat': 15.5279604802915, 'lng': 73.82802968029151}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Alto Porvorim', 'short_name': 'Alto Porvorim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJp4KUVGnAvzsRDCy7Y3G7ITk', 'formatted_address': 'The SMART SHOP ,SHOP No. 18, Galleria Nova Cidade Complex, Below ORION Hotel Near Mall De Goa, Alto Porvorim, Goa 403521, India'}]|15.5266115|73.8266807|ChIJp4KUVGnAvzsRDCy7Y3G7ITk|The SMART SHOP ,SHOP No. 18, Galleria Nova Cidade Complex, Below ORION Hotel Near Mall De Goa, Alto Porvorim, Goa 403521, India
209|STALLION IT SOLUTIONS & SERVICES|http://startupgoa.org/company/STALLION%20IT%20SOLUTIONS%20%26%20SERVICES/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5266115, 'lng': 73.8266807}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5252625197085, 'lng': 73.8253317197085}, 'northeast': {'lat': 15.5279604802915, 'lng': 73.82802968029151}}}, 'address_components': [{'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Alto Porvorim', 'short_name': 'Alto Porvorim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJp4KUVGnAvzsRDCy7Y3G7ITk', 'formatted_address': 'The SMART SHOP ,SHOP No. 18, Galleria Nova Cidade Complex, Below ORION Hotel Near Mall De Goa, Alto Porvorim, Goa 403521, India'}]|15.5266115|73.8266807|ChIJp4KUVGnAvzsRDCy7Y3G7ITk|The SMART SHOP ,SHOP No. 18, Galleria Nova Cidade Complex, Below ORION Hotel Near Mall De Goa, Alto Porvorim, Goa 403521, India
210|StartupGoa.org|http://startupgoa.org/company/StartupGoa.org/|||||
211|Stealth Mode Startup - not yet decided on name|http://startupgoa.org/company/Stealth%20Mode%20Startup%20-%20not%20yet%20decided%20on%20name/|||||
212|Stealth Startup|http://startupgoa.org/company/Stealth%20Startup/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4613165, 'lng': 73.8098974}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4599675197085, 'lng': 73.80854841970849}, 'northeast': {'lat': 15.4626654802915, 'lng': 73.8112463802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Dona Paula', 'short_name': 'Dona Paula'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403004', 'short_name': '403004'}], 'place_id': 'ChIJe3DDU8zAvzsR1kQXd1llxJQ', 'formatted_address': 'Monte Carlo, La Citadel Colony, E4, Road Number 7, La Citadel Colony, Dona Paula, Goa 403004, India'}]|15.4613165|73.8098974|ChIJe3DDU8zAvzsR1kQXd1llxJQ|Monte Carlo, La Citadel Colony, E4, Road Number 7, La Citadel Colony, Dona Paula, Goa 403004, India
213|Sun360|http://startupgoa.org/company/Sun360/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.3956018, 'lng': 73.8056742}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.3942528197085, 'lng': 73.8043252197085}, 'northeast': {'lat': 15.3969507802915, 'lng': 73.80702318029151}}}, 'address_components': [{'types': ['premise'], 'long_name': 'Menezes Souza Building', 'short_name': 'Menezes Souza Building'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Baina', 'short_name': 'Baina'}, {'types': ['locality', 'political'], 'long_name': 'Mormugao', 'short_name': 'Mormugao'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403802', 'short_name': '403802'}], 'place_id': 'ChIJ__97sbDHvzsRnzTYoNupfa0', 'formatted_address': 'Ground floor, Near Sanjivani Hospital, Vasco, Menezes Souza Building, Baina, Mormugao, Goa 403802, India'}]|15.3956018|73.8056742|ChIJ__97sbDHvzsRnzTYoNupfa0|Ground floor, Near Sanjivani Hospital, Vasco, Menezes Souza Building, Baina, Mormugao, Goa 403802, India
214|Svastek|http://startupgoa.org/company/Svastek/|[{'geometry': {'location': {'lat': 15.2714621, 'lng': 73.9616059}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.2701131197085, 'lng': 73.96025691970848}, 'northeast': {'lat': 15.2728110802915, 'lng': 73.9629548802915}}}, 'address_components': [{'types': ['premise'], 'long_name': 'Kurtarkar Shopping Center', 'short_name': 'Kurtarkar Shopping Center'}, {'types': ['route'], 'long_name': 'Martin Dias Road', 'short_name': 'Martin Dias Rd'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Sanscar Society', 'short_name': 'Sanscar Society'}, {'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'South Goa', 'short_name': 'South Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403601', 'short_name': '403601'}], 'place_id': 'ChIJmf0_OsKzvzsRJLS4vEL-pYE', 'types': ['establishment', 'point_of_interest'], 'partial_match': True, 'formatted_address': 'Kurtarkar Shopping Center, Martin Dias Rd, Sanscar Society, Margao, Goa 403601, India'}]|15.2714621|73.9616059|ChIJmf0_OsKzvzsRJLS4vEL-pYE|Kurtarkar Shopping Center, Martin Dias Rd, Sanscar Society, Margao, Goa 403601, India
215|Swift Couriers and Logistics|http://startupgoa.org/company/Swift%20Couriers%20and%20Logistics/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.3970897, 'lng': 73.8110739}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3957407197085, 'lng': 73.8097249197085}, 'northeast': {'lat': 15.3984386802915, 'lng': 73.8124228802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Vasco da Gama', 'short_name': 'Vasco da Gama'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403802', 'short_name': '403802'}], 'place_id': 'ChIJORHav7vHvzsRmkSfknNvvVg', 'formatted_address': '130,Anand Trade Center Opposite Muncipality, Behind Temptations, Vasco da Gama, Goa 403802, India'}]|15.3970897|73.8110739|ChIJORHav7vHvzsRmkSfknNvvVg|130,Anand Trade Center Opposite Muncipality, Behind Temptations, Vasco da Gama, Goa 403802, India
216|Sword Leo|http://startupgoa.org/company/Sword%20Leo/|"[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.290047, 'lng': 73.955452}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.2886980197085, 'lng': 73.9541030197085}, 'northeast': {'lat': 15.2913959802915, 'lng': 73.9568009802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margao', 'short_name': 'Margao'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403601', 'short_name': '403601'}], 'place_id': 'ChIJ____lr26vzsRRa7-tG3WH68', 'formatted_address': ""AF-3, First Floor, L & L Correira's Pride, Behind KFC Margao, Fatorda, Margao, Goa 403601, India""}]"|15.290047|73.955452|ChIJ____lr26vzsRRa7-tG3WH68|AF-3, First Floor, L & L Correira's Pride, Behind KFC Margao, Fatorda, Margao, Goa 403601, India
217|Synapse Information Services|http://startupgoa.org/company/Synapse%20Information%20Services/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4611695, 'lng': 73.8105617}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4598205197085, 'lng': 73.80921271970848}, 'northeast': {'lat': 15.4625184802915, 'lng': 73.81191068029149}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403004', 'short_name': '403004'}], 'place_id': 'ChIJEcWaU8zAvzsRiM5QWh_KcHs', 'formatted_address': 'Caranzalem Park, Road Number 7, Dona Paula, North Goa, Panaji, Goa 403004, India'}]|15.4611695|73.8105617|ChIJEcWaU8zAvzsRiM5QWh_KcHs|Caranzalem Park, Road Number 7, Dona Paula, North Goa, Panaji, Goa 403004, India
218|Tangentia|http://startupgoa.org/company/Tangentia/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5193417, 'lng': 73.8331553}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.5179927197085, 'lng': 73.83180631970849}, 'northeast': {'lat': 15.5206906802915, 'lng': 73.83450428029151}}}, 'address_components': [{'types': ['premise'], 'long_name': '976', 'short_name': '976'}, {'types': ['political', 'sublocality', 'sublocality_level_3'], 'long_name': 'Pundalik Nagar', 'short_name': 'Pundalik Nagar'}, {'types': ['political', 'sublocality', 'sublocality_level_2'], 'long_name': 'Kranti Nagar', 'short_name': 'Kranti Nagar'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Alto Porvorim', 'short_name': 'Alto Porvorim'}, {'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJY9_pa3HAvzsRbl18P7UJGek', 'formatted_address': '976, Pundalik Nagar, Kranti Nagar, Alto Porvorim, Penha de França, Goa 403521, India'}]|15.5193417|73.8331553|ChIJY9_pa3HAvzsRbl18P7UJGek|976, Pundalik Nagar, Kranti Nagar, Alto Porvorim, Penha de França, Goa 403521, India
219|Tangentia Inc.|http://startupgoa.org/company/Tangentia%20Inc./|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5193417, 'lng': 73.8331553}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.5179927197085, 'lng': 73.83180631970849}, 'northeast': {'lat': 15.5206906802915, 'lng': 73.83450428029151}}}, 'address_components': [{'types': ['premise'], 'long_name': '976', 'short_name': '976'}, {'types': ['political', 'sublocality', 'sublocality_level_3'], 'long_name': 'Pundalik Nagar', 'short_name': 'Pundalik Nagar'}, {'types': ['political', 'sublocality', 'sublocality_level_2'], 'long_name': 'Kranti Nagar', 'short_name': 'Kranti Nagar'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Alto Porvorim', 'short_name': 'Alto Porvorim'}, {'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJY9_pa3HAvzsRbl18P7UJGek', 'formatted_address': '976, Pundalik Nagar, Kranti Nagar, Alto Porvorim, Penha de França, Goa 403521, India'}]|15.5193417|73.8331553|ChIJY9_pa3HAvzsRbl18P7UJGek|976, Pundalik Nagar, Kranti Nagar, Alto Porvorim, Penha de França, Goa 403521, India
220|Taxi Billboards Pvt Ltd|http://startupgoa.org/company/Taxi%20Billboards%20Pvt%20Ltd/|[{'types': ['airport', 'establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.3803485, 'lng': 73.8349952}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3789995197085, 'lng': 73.8336462197085}, 'northeast': {'lat': 15.3816974802915, 'lng': 73.8363441802915}}}, 'address_components': [{'types': ['airport', 'establishment', 'point_of_interest'], 'long_name': 'Goa International Airport', 'short_name': 'Goa International Airport'}, {'types': ['locality', 'political'], 'long_name': 'Dabolim', 'short_name': 'Dabolim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403801', 'short_name': '403801'}], 'place_id': 'ChIJTfgMjPrHvzsRV3U0LSIp1Lc', 'formatted_address': 'Goa International Airport (GOI), Airport Rd, Dabolim, Goa 403801, India'}]|15.3803485|73.8349952|ChIJTfgMjPrHvzsRV3U0LSIp1Lc|Goa International Airport (GOI), Airport Rd, Dabolim, Goa 403801, India
221|Tea N Tonic|http://startupgoa.org/company/Tea%20N%20Tonic/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.541287, 'lng': 73.83353699999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5399380197085, 'lng': 73.83218801970848}, 'northeast': {'lat': 15.5426359802915, 'lng': 73.8348859802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJ63PIpQXAvzsR3FYt_n7pv8o', 'formatted_address': 'L3 Birds Eye, 924/75 Home In The Woods Near Kadamba Bus Depot, Church Street, Porvorim, Porvorim, Goa 403521, India'}]|15.541287|73.83353699999999|ChIJ63PIpQXAvzsR3FYt_n7pv8o|L3 Birds Eye, 924/75 Home In The Woods Near Kadamba Bus Depot, Church Street, Porvorim, Porvorim, Goa 403521, India
222|Team Inertia Technologies|http://startupgoa.org/company/Team%20Inertia%20Technologies/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.498722, 'lng': 73.82368}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4973730197085, 'lng': 73.82233101970849}, 'northeast': {'lat': 15.5000709802915, 'lng': 73.8250289802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJ78XbB4zAvzsR3NdpzD9S0xk', 'formatted_address': 'F2, 1st Floor, Live In Apartments, Behind Geeta Bakery, Bernardo Guedes Road, Panaji, Goa 403001, India'}]|15.498722|73.82368|ChIJ78XbB4zAvzsR3NdpzD9S0xk|F2, 1st Floor, Live In Apartments, Behind Geeta Bakery, Bernardo Guedes Road, Panaji, Goa 403001, India
